"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUST00000080171.2|ENSMUSG00000054827.12|OTTMUSG00000028293.1|OTTMUST00000070105.1|Cyp2c50-202|Cyp2c50|1812|protein_coding|",11664.8579732084,0.719887464478929,0.131982552411091,5.45441387007479,4.9134643249746e-08,1.46683288314908e-05
"ENSMUST00000122065.1|ENSMUSG00000032232.14|OTTMUSG00000031674.1|OTTMUST00000078474.1|Cgnl1-203|Cgnl1|4487|protein_coding|",38.8702172799655,8.59086207339392,1.57952991554416,5.43887266005614,5.36187595837197e-08,1.58559777161441e-05
"ENSMUST00000018744.14|ENSMUSG00000020534.14|OTTMUSG00000007760.3|OTTMUST00000017725.2|Shmt1-201|Shmt1|2858|protein_coding|",4046.93240043646,0.599855744315268,0.110459351940595,5.43055643344595,5.61786103234983e-08,1.64577076560783e-05
"ENSMUST00000033820.3|ENSMUSG00000031443.7|OTTMUSG00000020609.1|OTTMUST00000048835.1|F7-201|F7|1859|protein_coding|",2749.57443794918,0.699810705860726,0.129080200757967,5.42151857334738,5.90948556482927e-08,1.71517346773276e-05
"ENSMUST00000131229.7|ENSMUSG00000026811.18|OTTMUSG00000011992.6|OTTMUST00000028382.3|St6galnac6-209|St6galnac6|1013|protein_coding|",30.9826129456972,8.26502550795584,1.52693799145909,5.41281018232971,6.20432503945105e-08,1.76800702442393e-05
"ENSMUST00000237272.1|ENSMUSG00000024451.9|OTTMUSG00000073423.1|OTTMUST00000178183.1|Arap3-208|Arap3|5359|protein_coding|",75.147359471654,9.54208916956596,1.76256577886835,5.41374925348455,6.17185792370969e-08,1.76800702442393e-05
"ENSMUST00000029438.14|ENSMUSG00000008730.17|OTTMUSG00000024242.5|OTTMUST00000067578.3|Hipk1-201|Hipk1|4185|protein_coding|",282.903850138171,1.3213966817644,0.24485768876691,5.39659051924765,6.79191534049283e-08,1.88406529436361e-05
"ENSMUST00000070064.10|ENSMUSG00000056131.13|OTTMUSG00000045044.3|OTTMUST00000118375.2|Pgm3-201|Pgm3|2666|protein_coding|",389.20945075394,-1.25248773246856,0.232065476808076,-5.39713079987506,6.77150236708637e-08,1.88406529436361e-05
"ENSMUST00000149525.7|ENSMUSG00000004221.16|OTTMUSG00000017732.19|OTTMUST00000047323.2|Ikbkg-215|Ikbkg|872|protein_coding|",31.3254094221486,8.28134034202706,1.53452626318775,5.39667553478282,6.78869932196254e-08,1.88406529436361e-05
"ENSMUST00000103418.2|ENSMUSG00000076613.4|OTTMUSG00000051451.3|OTTMUST00000130021.1|Ighg2b-201|Ighg2b|1114|IG_C_gene|",700.545142637713,-3.99295841088752,0.740843099394455,-5.38974907662805,7.05561282367588e-08,1.94004596114863e-05
"ENSMUST00000059372.10|ENSMUSG00000048911.15|OTTMUSG00000016039.3|OTTMUST00000038255.2|Rnf24-201|Rnf24|5978|protein_coding|",37.5621086441664,8.54186579015433,1.59033998626496,5.37109414585971,7.82603354465286e-08,2.11061636855267e-05
"ENSMUST00000217812.1|ENSMUSG00000056978.8|OTTMUSG00000058019.2|-|Hamp2-203|Hamp2|437|protein_coding|",30.5344648911092,8.24749597163838,1.53549255454795,5.3712380090742,7.81979164498987e-08,2.11061636855267e-05
"ENSMUST00000109990.7|ENSMUSG00000020432.12|OTTMUSG00000005043.1|OTTMUST00000011222.1|Tcn2-204|Tcn2|1914|protein_coding|",31.9635825301046,8.30952129851493,1.54742514667135,5.36990194090451,7.8779466318083e-08,2.11061636855267e-05
"ENSMUST00000179804.7|ENSMUSG00000046798.14|OTTMUSG00000025945.4|-|Cldn12-207|Cldn12|3752|protein_coding|",37.9773507490608,8.55755390889438,1.59863205968949,5.35304784926969,8.64849673887959e-08,2.25913148980766e-05
"ENSMUST00000115077.7|ENSMUSG00000028973.18|OTTMUSG00000024149.8|OTTMUST00000059077.1|Abcb8-203|Abcb8|3074|protein_coding|",37.7424848504065,8.54897379995045,1.59649519365041,5.35483841977819,8.56329057032779e-08,2.25913148980766e-05
"ENSMUST00000024987.5|ENSMUSG00000024170.15|OTTMUSG00000030783.2|OTTMUST00000061367.1|Telo2-201|Telo2|3434|protein_coding|",40.1430333864889,-8.90090242957965,1.66233440829979,-5.35445959918701,8.58124907838674e-08,2.25913148980766e-05
"ENSMUST00000041042.12|ENSMUSG00000034412.13|OTTMUSG00000005055.1|OTTMUST00000011265.1|Tbc1d10a-201|Tbc1d10a|1957|protein_coding|",83.3760619574815,9.69259725317978,1.81349095219749,5.34471773428746,9.05580606795229e-08,2.34597766120688e-05
"ENSMUST00000093292.10|ENSMUSG00000049800.13|OTTMUSG00000005229.1|OTTMUST00000011662.1|Sertad2-201|Sertad2|5647|protein_coding|",42.8878606934979,8.73297530883193,1.63544745390092,5.33980794552693,9.3045096728866e-08,2.37121268460409e-05
"ENSMUST00000224953.1|ENSMUSG00000016756.17|OTTMUSG00000000727.2|OTTMUST00000165789.1|Cmah-209|Cmah|2221|protein_coding|",51.306940875543,-2.69470250163331,0.504535660753895,-5.34095547895819,9.24579631390474e-08,2.37121268460409e-05
"ENSMUST00000109467.3|ENSMUSG00000090381.2|OTTMUSG00000068630.1|OTTMUST00000165895.1|Gm6158-201|Gm6158|904|processed_pseudogene|",41.6530272328959,-5.73575220617556,1.0754068281152,-5.33356498789231,9.63030744079096e-08,2.43444852450833e-05
"ENSMUST00000085917.4|ENSMUSG00000004056.15|OTTMUSG00000016504.3|OTTMUST00000049078.1|Akt2-202|Akt2|1392|protein_coding|",41.7383070223888,8.69432840051583,1.63093907794054,5.33087257403541,9.77419861064684e-08,2.45105623719469e-05
"ENSMUST00000084342.5|ENSMUSG00000063929.6|OTTMUSG00000008689.4|OTTMUST00000019699.3|Cyp4a32-201|Cyp4a32|1530|protein_coding|",388.642402737127,-1.27978671625179,0.240847881744587,-5.31367229382141,1.07437756795048e-07,2.63104994101373e-05
"ENSMUST00000078547.11|ENSMUSG00000061536.13|OTTMUSG00000027438.4|OTTMUST00000067889.2|Sec22c-201|Sec22c|5713|protein_coding|",282.424422117443,-1.14759037477473,0.21594900726434,-5.31417295829467,1.07142817718566e-07,2.63104994101373e-05
"ENSMUST00000236614.1|ENSMUSG00000036775.13|OTTMUSG00000021323.9|OTTMUST00000177379.1|Decr2-207|Decr2|1849|retained_intron|",27.7186246832712,8.10368600394165,1.52472401280134,5.31485431848936,1.06742690232069e-07,2.63104994101373e-05
"ENSMUST00000105686.2|ENSMUSG00000028982.9|OTTMUSG00000010268.1|OTTMUST00000023896.1|Slc25a33-201|Slc25a33|1887|protein_coding|",305.235945450041,-1.21807032411036,0.229367835058982,-5.31055421871653,1.09292363149436e-07,2.63763902737484e-05
"ENSMUST00000068150.6|ENSMUSG00000020926.16|OTTMUSG00000002992.1|OTTMUST00000006133.1|Adam11-201|Adam11|5102|protein_coding|",196.749643796158,2.78204683670566,0.523887290522057,5.31039192405933,1.0938973826285e-07,2.63763902737484e-05
"ENSMUST00000220086.1|ENSMUSG00000112523.1|OTTMUSG00000064028.1|OTTMUST00000156522.1|Gm48377-201|Gm48377|871|TEC|",843.077291042275,-0.753189696683937,0.142155370610909,-5.29835554891191,1.16850264586662e-07,2.79602167460574e-05
"ENSMUST00000132404.7|ENSMUSG00000075703.15|OTTMUSG00000033213.6|OTTMUST00000083187.2|Selenoi-201|Selenoi|3122|nonsense_mediated_decay|",35.3158873131537,8.45312380849452,1.5962901675011,5.29548072185862,1.18703717192757e-07,2.81885357509407e-05
"ENSMUST00000060991.5|ENSMUSG00000006736.9|OTTMUSG00000064599.1|OTTMUST00000157469.1|Tspan31-201|Tspan31|1556|protein_coding|",4692.82372154818,-0.444788005404383,0.0841303672643276,-5.28689009530782,1.24413336646805e-07,2.93222590265469e-05
"ENSMUST00000179433.7|ENSMUSG00000037263.13|OTTMUSG00000045246.2|OTTMUST00000118850.1|Aldh3b3-202|Aldh3b3|3827|protein_coding|",25.9501395076674,8.00828412749432,1.51712855321449,5.27857979505188,1.30188971146086e-07,3.04545036533224e-05
"ENSMUST00000028307.8|ENSMUSG00000026938.10|OTTMUSG00000012513.1|OTTMUST00000029725.1|Fcna-201|Fcna|1374|protein_coding|",1391.82533866419,0.699075582679476,0.132600824025267,5.2720304554538,1.34922681343881e-07,3.10646594569632e-05
"ENSMUST00000224819.1|ENSMUSG00000016756.17|OTTMUSG00000000727.2|OTTMUST00000165791.1|Cmah-208|Cmah|9482|protein_coding|",389.677152307127,-2.61805983530573,0.496743229562382,-5.27044895531274,1.36090469896094e-07,3.10646594569632e-05
"ENSMUST00000039812.15|ENSMUSG00000040123.17|OTTMUSG00000037133.2|-|Zmym5-201|Zmym5|5290|protein_coding|",25.3736233776256,7.97572477557042,1.51285424723015,5.2719716986438,1.34965893791458e-07,3.10646594569632e-05
"ENSMUST00000154526.7|ENSMUSG00000090231.10|OTTMUSG00000034004.3|OTTMUST00000085839.2|Cfb-206|Cfb|2397|protein_coding|",12276.0951454016,0.437307258741734,0.0829876496995791,5.26954625567559,1.36761405125404e-07,3.10646594569632e-05
"ENSMUST00000115266.7|ENSMUSG00000031093.14|OTTMUSG00000017193.2|OTTMUST00000041643.1|Dock11-203|Dock11|6047|protein_coding|",25.1448073981988,-8.22625054732806,1.56224049509919,-5.26567489009159,1.39675276725581e-07,3.14982821887774e-05
"ENSMUST00000141770.4|ENSMUSG00000005373.13|OTTMUSG00000025974.6|OTTMUST00000064071.1|Mlxipl-205|Mlxipl|1822|retained_intron|",81.1778703040019,2.14841372401788,0.408160012127173,5.26365557669692,1.41218898234223e-07,3.16189113146425e-05
"ENSMUST00000066674.7|ENSMUSG00000041261.9|OTTMUSG00000004323.4|OTTMUST00000009792.4|Car8-201|Car8|3853|protein_coding|",2208.27231929503,0.601295373900894,0.114395668953053,5.25627743955638,1.47000478482368e-07,3.2679978712825e-05
"ENSMUST00000209415.1|ENSMUSG00000055707.13|OTTMUSG00000061453.1|OTTMUST00000149963.1|Klhl26-203|Klhl26|2919|protein_coding|",28.7230006748306,8.15480330778681,1.55564607170567,5.24206852452341,1.58786375618254e-07,3.50515333107732e-05
"ENSMUST00000122229.7|ENSMUSG00000072849.10|OTTMUSG00000027635.1|OTTMUST00000068380.1|Serpina1e-202|Serpina1e|1575|protein_coding|",5627.45017581412,-6.42971950089888,1.22932938776816,-5.23026583832997,1.69266455568344e-07,3.70048177692805e-05
"ENSMUST00000162585.7|ENSMUSG00000022181.16|OTTMUSG00000032527.10|OTTMUST00000080935.4|C6-204|C6|2876|protein_coding|",2640.42689849842,-3.28903528336324,0.628942282318261,-5.2294707731208,1.69995972652855e-07,3.70048177692805e-05
"ENSMUST00000084264.11|ENSMUSG00000053841.15|OTTMUSG00000009521.3|OTTMUST00000021783.1|Txlna-202|Txlna|4847|protein_coding|",158.874016017627,-3.29682419431905,0.631223089356082,-5.22291444960003,1.76128774608042e-07,3.80753970266461e-05
"ENSMUST00000030985.9|ENSMUSG00000029102.9|OTTMUSG00000055724.3|OTTMUST00000137878.1|Hgfac-201|Hgfac|2135|protein_coding|",6836.30019030343,0.60843192024583,0.116605735592542,5.21785585549486,1.810062376951e-07,3.83366319377744e-05
"ENSMUST00000075552.6|ENSMUSG00000060407.6|OTTMUSG00000058549.1|OTTMUST00000143767.1|Cyp2a12-201|Cyp2a12|1681|protein_coding|",13357.0623764252,0.374394072697483,0.0717338302711845,5.21921206886783,1.79685923954813e-07,3.83366319377744e-05
"ENSMUST00000115140.1|ENSMUSG00000005615.15|OTTMUSG00000025786.2|OTTMUST00000063509.1|Pcyt1a-204|Pcyt1a|1857|protein_coding|",29.1431472866625,8.17593655076383,1.56685820989117,5.21804493804944,1.80821599208048e-07,3.83366319377744e-05
"ENSMUST00000099337.4|ENSMUSG00000074785.5|OTTMUSG00000042667.2|OTTMUST00000112367.2|Plxnc1-201|Plxnc1|7302|protein_coding|",882.337864215759,1.04747385299843,0.200806782677155,5.2163270534666,1.82505816957446e-07,3.83948143513296e-05
"ENSMUST00000109254.1|ENSMUSG00000011254.16|OTTMUSG00000005481.1|OTTMUST00000012205.1|Thg1l-202|Thg1l|2202|protein_coding|",26.8317734202504,-8.32185686961775,1.59650543893025,-5.21254526711407,1.86267095944092e-07,3.89248559297568e-05
"ENSMUST00000125901.7|ENSMUSG00000021338.17|OTTMUSG00000000598.9|OTTMUST00000042717.4|Carmil1-205|Carmil1|4071|nonsense_mediated_decay|",34.6860992959081,-7.72368084924981,1.48229678251369,-5.21061702377301,1.88213616878394e-07,3.90711525474843e-05
"ENSMUST00000237061.1|ENSMUSG00000037236.16|OTTMUSG00000045440.19|OTTMUST00000119219.4|Matr3-214|Matr3|1854|protein_coding|",38.4976880419856,8.57757087593266,1.64774751120766,5.20563424771677,1.93335115465172e-07,3.98702797984953e-05
"ENSMUST00000017188.13|ENSMUSG00000060147.15|OTTMUSG00000000739.3|OTTMUST00000001391.2|Serpinb6a-201|Serpinb6a|1504|protein_coding|",52.2339077801154,-9.28133889076899,1.78370065534826,-5.20341732394377,1.95656817997936e-07,4.00853504376686e-05
"ENSMUST00000032233.8|ENSMUSG00000030137.8|OTTMUSG00000022202.2|OTTMUST00000052759.2|Tuba8-201|Tuba8|2263|protein_coding|",91.0904230795622,-2.21626335414896,0.426371067577992,-5.19796844269588,2.01478321177318e-07,4.09433391704598e-05
"ENSMUST00000149433.1|ENSMUSG00000045103.19|OTTMUSG00000017938.5|OTTMUST00000043362.1|Dmd-212|Dmd|1383|retained_intron|",26.1847827180541,8.0220769347149,1.54357763237735,5.197067362501,2.02457014337436e-07,4.09433391704598e-05
"ENSMUST00000115614.8|ENSMUSG00000000325.16|OTTMUSG00000026041.5|OTTMUST00000064284.2|Arvcf-205|Arvcf|4698|protein_coding|",39.1729508169617,8.60241040270652,1.66100896250577,5.17902708347165,2.23046089308577e-07,4.48179661247862e-05
"ENSMUST00000179525.7|ENSMUSG00000054676.15|OTTMUSG00000042336.4|OTTMUST00000111535.2|1600014C10Rik-208|1600014C10Rik|2326|protein_coding|",1450.76244767232,-0.838976163045845,0.162133588874352,-5.17459811301669,2.28402066166829e-07,4.56018545609262e-05
"ENSMUST00000112826.7|ENSMUSG00000026866.16|OTTMUSG00000012317.1|OTTMUST00000029323.1|Kynu-203|Kynu|1587|protein_coding|",1123.83041506536,-0.599362806365712,0.115887866313767,-5.17192028320665,2.31700435587462e-07,4.59676066704087e-05
"ENSMUST00000159715.7|ENSMUSG00000037280.12|OTTMUSG00000035000.1|OTTMUST00000089005.1|Galnt6-202|Galnt6|3796|protein_coding|",23.328469850322,-8.11973746035786,1.57130421093241,-5.16751460593339,2.37227433423571e-07,4.6768120302486e-05
"ENSMUST00000090945.4|ENSMUSG00000068923.14|OTTMUSG00000022625.3|-|Syt11-201|Syt11|4567|protein_coding|",24.0946141756493,-8.16566280980145,1.58153850853178,-5.16311349091463,2.42875782163614e-07,4.75824016731289e-05
"ENSMUST00000040944.8|ENSMUSG00000049685.8|OTTMUSG00000058545.1|OTTMUST00000143760.1|Cyp2g1-201|Cyp2g1|1896|protein_coding|",113.110651818348,2.25509314695264,0.438868718681688,5.13842306584687,2.77053577785496e-07,5.39411270140632e-05
"ENSMUST00000103181.10|ENSMUSG00000058793.14|OTTMUSG00000015552.3|OTTMUST00000036944.1|Cds2-202|Cds2|8396|protein_coding|",3759.58933872835,0.547963830846933,0.106702609454502,5.13543046086969,2.81498954567806e-07,5.44683100610028e-05
"ENSMUST00000051806.11|ENSMUSG00000025014.13|OTTMUSG00000074194.1|OTTMUST00000180023.1|Dntt-201|Dntt|2130|protein_coding|",62.2350687432712,-2.84538356784816,0.556501818943074,-5.11298161298413,3.1711317577439e-07,6.09830037289818e-05
"ENSMUST00000238168.1|ENSMUSG00000057561.10|OTTMUSG00000073447.1|OTTMUST00000178275.1|Eif1a-208|Eif1a|2012|protein_coding|",27.5968317360949,8.09755762143761,1.58505068678701,5.10870579025571,3.24372982490809e-07,6.19987531046152e-05
"ENSMUST00000130855.7|ENSMUSG00000040415.15|OTTMUSG00000033472.2|OTTMUST00000084109.1|Dtx3-204|Dtx3|1925|protein_coding|",31.8429985400614,-8.56702394561147,1.67755984056077,-5.10683657206988,3.2759684410255e-07,6.22354586378094e-05
"ENSMUST00000021726.7|ENSMUSG00000011148.14|OTTMUSG00000066009.1|OTTMUST00000160467.1|Adssl1-201|Adssl1|1777|protein_coding|",731.419651082926,1.07711489431112,0.211453631399184,5.09385857875258,3.50848518467514e-07,6.62511907221848e-05
"ENSMUST00000196376.1|ENSMUSG00000000340.10|OTTMUSG00000027084.3|OTTMUST00000135044.1|Dbt-202|Dbt|460|retained_intron|",22.2895645709372,-8.04891545445157,1.58407361989616,-5.08114986156968,3.75156997123118e-07,7.02547328148783e-05
"ENSMUST00000145522.1|ENSMUSG00000021235.13|OTTMUSG00000023378.4|OTTMUST00000056856.2|Coq6-207|Coq6|699|protein_coding|",28.1274024908595,-8.3856782313071,1.65094273575335,-5.07932713213132,3.78774001330774e-07,7.02547328148783e-05
"ENSMUST00000081093.9|ENSMUSG00000000159.16|OTTMUSG00000020392.2|OTTMUST00000048350.1|Igsf5-202|Igsf5|1554|protein_coding|",437.557382733514,-0.896857011275762,0.176552742321297,-5.07982486980367,3.77782969689514e-07,7.02547328148783e-05
"ENSMUST00000130926.7|ENSMUSG00000021144.14|OTTMUSG00000017198.1|OTTMUST00000041649.1|Mta1-206|Mta1|2119|processed_transcript|",31.9647714393391,8.30902645547768,1.6370779424173,5.07552282037873,3.86431972199585e-07,7.12535094151071e-05
"ENSMUST00000133709.7|ENSMUSG00000028479.18|OTTMUSG00000007208.4|OTTMUST00000016641.2|Gne-204|Gne|871|nonsense_mediated_decay|",28.6886120577719,8.15452988285308,1.60840196255455,5.06995768016947,3.97904169443597e-07,7.29397900314561e-05
"ENSMUST00000065651.4|ENSMUSG00000063590.3|OTTMUSG00000074578.1|OTTMUST00000181063.1|Slc22a28-201|Slc22a28|2004|protein_coding|",94.1650181579888,-4.6204620757308,0.911717043689299,-5.06786848804967,4.02295187987794e-07,7.3315959085264e-05
"ENSMUST00000101562.10|ENSMUSG00000052632.16|OTTMUSG00000037685.3|OTTMUST00000097328.1|Asap2-204|Asap2|5552|protein_coding|",77.3385024493848,9.58365858182027,1.89305263557994,5.06254205598688,4.13702764436274e-07,7.46634561874238e-05
"ENSMUST00000024827.4|ENSMUSG00000024029.4|OTTMUSG00000020099.1|OTTMUST00000047795.1|Tff3-201|Tff3|493|protein_coding|",281.811040083591,-8.29666075624654,1.63894473596702,-5.06219677465288,4.14452924666999e-07,7.46634561874238e-05
"ENSMUST00000113144.7|ENSMUSG00000043384.15|OTTMUSG00000018754.1|OTTMUST00000045110.1|Gprasp1-201|Gprasp1|5843|protein_coding|",29.7275852691789,8.20395897564036,1.62286320501555,5.05523752728237,4.29855435742961e-07,7.69957056502792e-05
"ENSMUST00000234524.1|ENSMUSG00000037013.17|OTTMUSG00000073093.2|OTTMUST00000176856.1|Ss18-206|Ss18|2603|protein_coding|",24.7655881814354,7.94080366094878,1.57186414319923,5.0518384144744,4.37577814653139e-07,7.79336032847574e-05
"ENSMUST00000027394.11|ENSMUSG00000026197.12|OTTMUSG00000034818.3|OTTMUST00000088510.1|Zfand2b-201|Zfand2b|1316|protein_coding|",36.3545296033557,8.49536964597357,1.68826522055358,5.03201128741368,4.85360680902961e-07,8.59554570823966e-05
"ENSMUST00000112900.8|ENSMUSG00000042213.17|OTTMUSG00000023480.8|-|Zfand4-202|Zfand4|3220|protein_coding|",52.736809370874,-9.29463037798884,1.84857025591817,-5.02801034920487,4.95595135024368e-07,8.72748601262575e-05
"ENSMUST00000023677.9|ENSMUSG00000022956.11|OTTMUSG00000026954.5|OTTMUST00000062785.1|Atp5o-201|Atp5o|838|protein_coding|",3945.97421920138,-0.596087143352212,0.119426821056894,-4.99123344385297,5.99949348878725e-07,0.000105061521172919
"ENSMUST00000043058.4|ENSMUSG00000058207.6|OTTMUSG00000035427.2|OTTMUST00000090585.2|Serpina3k-201|Serpina3k|2057|protein_coding|",124124.830771524,-1.5931474849859,0.31926124263466,-4.99010613326775,6.03461268486893e-07,0.00010508942734439
"ENSMUST00000054594.14|ENSMUSG00000019737.14|OTTMUSG00000040160.4|OTTMUST00000104385.1|Syne4-201|Syne4|1355|protein_coding|",22.1802382536165,7.78252826692734,1.56142985049606,4.98423176965322,6.22084767794759e-07,0.000107734083598312
"ENSMUST00000006687.4|ENSMUSG00000028359.4|OTTMUSG00000000245.1|OTTMUST00000000703.1|Orm3-201|Orm3|773|protein_coding|",232.587056166457,2.38445518442808,0.480209445878343,4.96544831613364,6.85425457345776e-07,0.000117406264404157
"ENSMUST00000156958.1|ENSMUSG00000025612.5|OTTMUSG00000026479.4|OTTMUST00000065470.1|Bach1-203|Bach1|2210|retained_intron|",32.1103614013598,8.31604565337915,1.67470763891169,4.96567010274302,6.84642525364215e-07,0.000117406264404157
"ENSMUST00000217908.1|ENSMUSG00000058799.16|OTTMUSG00000064089.1|OTTMUST00000156620.1|Nap1l1-202|Nap1l1|1350|protein_coding|",808.372779778571,-0.967842599305123,0.194969970297073,-4.96405983870457,6.90346583278135e-07,0.000117606543475198
"ENSMUST00000021512.10|ENSMUSG00000021094.10|OTTMUSG00000066065.1|OTTMUST00000160582.1|Dhrs7-201|Dhrs7|1385|protein_coding|",1284.56695131182,0.842308418424898,0.169813124972499,4.96020798487342,7.04177437042767e-07,0.000119314302386717
"ENSMUST00000029041.5|ENSMUSG00000062515.3|OTTMUSG00000051458.2|OTTMUST00000130031.2|Fabp4-201|Fabp4|896|protein_coding|",249.995338695872,-1.1861318471022,0.239390428222063,-4.95480064057498,7.24044863087791e-07,0.0001219432926283
"ENSMUST00000068063.3|ENSMUSG00000078922.9|OTTMUSG00000005527.7|OTTMUST00000012294.3|Tgtp1-201|Tgtp1|2823|protein_coding|",368.275169401176,-2.00878636616844,0.405497431086059,-4.95388185515314,7.27473863379447e-07,0.0001219432926283
"ENSMUST00000019043.12|ENSMUSG00000018899.16|OTTMUSG00000005648.12|OTTMUST00000012564.1|Irf1-201|Irf1|2069|protein_coding|",33.3486042811373,8.37039292663506,1.69332780564654,4.94316156548264,7.68657305793082e-07,0.000128161339932925
"ENSMUST00000097659.4|ENSMUSG00000089943.1|OTTMUSG00000020821.1|OTTMUST00000049235.1|Ugt1a5-201|Ugt1a5|2203|protein_coding|",6362.84326789114,1.45619837797835,0.295036881194394,4.93564862834519,7.9884816981525e-07,0.000130420285057442
"ENSMUST00000102754.10|ENSMUSG00000026991.20|OTTMUSG00000012706.4|OTTMUST00000030307.1|Pkp4-202|Pkp4|4614|protein_coding|",29.6490542333423,8.20039311798332,1.66097872065289,4.93708499453861,7.92989169390691e-07,0.000130420285057442
"ENSMUST00000202008.1|ENSMUSG00000038828.13|OTTMUSG00000022318.3|OTTMUST00000053189.1|Tmem214-204|Tmem214|2274|retained_intron|",418.289697853871,-0.920732264406758,0.186527168768791,-4.93618313345036,7.96663045559533e-07,0.000130420285057442
"ENSMUST00000162699.7|ENSMUSG00000042790.16|OTTMUSG00000034964.4|OTTMUST00000088899.1|Rnf214-211|Rnf214|2808|nonsense_mediated_decay|",22.2639570653538,7.78720945574565,1.57698165469112,4.93804695354615,7.89088462495765e-07,0.000130420285057442
